CHAN_SEQ,PU_GAP,AREAKM,SINUOUS,URBWT,AGWT,WATWT,WETWT,DARWT,DARRT
24326,wiscn696,81.3879,1,3.096283354,4.353595559,6.193672524,41.83189393,-58.3196,40.3037
30225,wiscn6960,3.2634,1.405,6.536127965,56.72917816,0,0,258.6613,1035.8419
30226,wiscn6961,2.0502,1.198,3.42405619,71.72958736,0,1.316944688,-87.0452,73.6914
30227,wiscn6962,0.8595,1.306,2.931937173,42.40837696,0,26.80628272,-1.2984,55.9652
30228,wiscn6963,4.5279,1.106,3.379049891,71.03955476,0,3.418803419,-113.6144,87.5148
30229,wiscn6964,1.5444,1.103,3.088578089,39.91841492,0,0.34965035,-11.8246,23.6935
30230,wiscn6965,1.3932,1.087,5.813953488,64.66408269,0,0,-10.2196,8.5714
30231,wiscn6966,1.4526,1.029,0.371747212,41.94547708,0,0,-15.9238,13.654
30232,wiscn6967,1.7586,1.065,5.373592631,31.37154555,0,0,7.4974,34.3518
30233,wiscn6968,270.1638,1.165,5.440699309,57.83657914,0.119260982,0.127589263,-20.3054,11.5187
30234,wiscn6969,0.9,1.913,3.2,64.4,0,0.4,-4.049,0.2201
33213,wiscn697,5.9823,1.046,7.597412366,0,12.3815255,36.45253498,-17.1059,61.8111
30235,wiscn6970,2.0772,1.356,6.152512998,54.37608319,0,0,-8.7665,3.3785
30236,wiscn6971,5.9598,1.106,4.318936877,57.3089701,0,0,-10.666,9.1026
30237,wiscn6972,4.9455,1.462,12.44767971,66.67879891,0.090991811,0.127388535,-282.349,393.6068
30238,wiscn6973,1.6614,1.11,4.712892741,67.00975081,0,0,-8.292,10.3098
30239,wiscn6974,1.3806,1.052,5.084745763,42.11212516,0,0,-9.8266,20.6538
30240,wiscn6975,2.3697,1.203,4.443600456,35.35890619,0,0,-12.8177,16.5636
30241,wiscn6976,2.655,1.177,6.474576271,74.10169492,0,0,-3.8963,9.0673
30242,wiscn6977,1.8261,1.335,1.97141449,78.8565796,0,0,-57.7531,515.91
30243,wiscn6978,3.1248,1.168,4.377880184,39.60253456,0,0,-10.8963,17.72
30244,wiscn6979,63.2151,1.16,5.001494896,54.36153704,0.008542263,0.02989792,-10.0728,9.9682
24327,wiscn698,16.4151,2.35,4.441032951,0,7.960962772,13.22440923,-126.6048,57.3738
30245,wiscn6980,10.9152,1.022,3.759894459,49.90930079,0.041226913,0,-67.6735,795.0382
30246,wiscn6981,1.5831,1.104,3.979533826,63.0471859,0,0,-138.9858,358.7979
30247,wiscn6982,1.9674,1.218,7.227813358,73.0558097,0,0,-5.9167,12.4434
30248,wiscn6983,1.7757,1.092,5.879371515,47.5418145,0,0.557526609,-407.5519,388.125
30249,wiscn6984,1.6308,1.597,3.090507726,67.16335541,0,4.470198675,-113.8648,105.4393
30250,wiscn6985,1.1286,1.229,8.692185008,68.18181818,2.711323764,7.735247209,-142.2448,209.2482
30251,wiscn6986,2.664,1.132,2.094594595,58.71621622,0,0,-6.6243,9.4442
30252,wiscn6987,2.8899,1.043,3.05200872,47.21270632,0,0,-15.2485,19.5089
30253,wiscn6988,4.869,1.335,4.399260628,46.8207024,0.129390018,6.118299445,-111.3836,210.6918
30254,wiscn6989,1.1484,1.045,9.326018809,72.57053292,0,0,-2.4013,10.794
30255,wiscn6990,9.5508,1.017,4.871843196,63.9276291,0.310968715,0,-5.7038,8.4142
30256,wiscn6991,4.6926,1.298,3.605677023,77.6371308,0.402761795,0.095895666,-1.1316,7.0392
30257,wiscn6992,1.7136,1.129,4.621848739,87.44747899,0,0,117.7736,131.0074
30258,wiscn6993,8.8929,1.13,4.088654994,43.00172047,0.050602166,0,-66.6981,868.3318
30259,wiscn6994,4.3146,1.293,4.818523154,90.00834376,0,0,-2.402,5.4742
30260,wiscn6995,1.8252,1.053,4.487179487,90.68047337,0,0,-6.0626,3.9504
30261,wiscn6996,6.6645,1.402,4.888588791,45.50979068,0.067521945,0,10.388,891.9578
30262,wiscn6997,2.1996,1.057,7.692307692,65.75286416,0,2.127659574,-86.3875,15.3226
30263,wiscn6998,26.7057,1.066,6.01556971,67.71475752,0,1.314326155,-3.9375,15.8932
30264,wiscn6999,2.0826,1.34,4.92653414,67.2860847,0,0,-5.1188,6.5485
23768,wiscn7,12.9834,1.263,4.006654651,0.859559129,9.815610703,31.11049494,-19.3753,46.6796
23821,wiscn70,319.275,1.773,4.578717407,0.906553911,12.55983087,31.26032417,-86.4857,36.4141
24329,wiscn700,9.3042,1.096,2.863223061,36.2739408,8.260785452,27.76165603,-31.5733,5.4369
30266,wiscn7001,12.5946,1.241,3.758753752,51.42918394,0.035729598,0,-80.1727,719.1987
30267,wiscn7002,6.6708,1.081,4.263356719,59.21478683,0.445223961,0,-6.4447,8.466
30268,wiscn7003,165.0321,1.966,4.931040688,74.99086541,0.068713905,0.381198567,-4.7872,6.1358
30269,wiscn7004,66.8106,1.086,5.001751219,53.81631059,0.00808255,0.028288924,-10.0979,10.3662
30270,wiscn7005,1.125,1.109,6.64,28,0,6.08,-97.3864,51.2912
30271,wiscn7006,5.0859,1.002,9.892054504,64.02406654,0.247743762,2.070430012,-88.7768,87.0598
30272,wiscn7007,160.7274,1.161,4.903519873,74.98236144,0.070554243,0.28725656,-4.8982,6.1356
30273,wiscn7008,31.0212,1.293,3.774515493,46.88696762,0,0.203086921,-9.1079,11.2481
30274,wiscn7009,1076.3289,1.644,6.159102483,60.14159798,0.403538361,1.966852326,-8.8538,7.1738
24330,wiscn701,17.1315,1.309,4.076700814,18.58156028,0.751247702,26.32519044,-88.2893,32.6232
30275,wiscn7010,1572.8823,1.119,6.447926841,59.22340152,0.360370258,1.985240727,-22.4332,36.3107
30276,wiscn7011,1.7226,1.395,7.262277952,49.68652038,0,1.253918495,-213.2137,153.1624
30277,wiscn7012,17.2422,1.036,4.922225702,52.64119428,0.140933292,7.928802589,-190.0352,190.2904
30278,wiscn7013,2.9997,1.08,2.490249025,67.77677768,0,0,-10.9838,2.3369
30279,wiscn7014,1.3626,1.143,2.708058124,22.45706737,0.330250991,0,-262.6493,1116.1545
30280,wiscn7015,274.3875,1.498,5.414350144,57.63772038,0.117425174,0.130873309,-20.1317,11.883
30281,wiscn7016,30.0672,1.428,4.822198276,52.52035441,0.434027778,10.83872126,-173.5158,183.4572
30282,wiscn7017,1537.1928,1.02,6.504597211,59.47522002,0.368151607,2.018159336,-17.8428,21.0159
30283,wiscn7018,34.7454,1.183,3.859503704,47.7179713,0.025902709,0.360047661,-223.4365,538.5513
30284,wiscn7019,2.7846,1.284,3.684550743,72.1719457,0,2.941176471,-121.4855,60.0188
24331,wiscn702,921.0699,1.091,4.599227485,0.08364186,12.25607307,24.85658255,-96.8044,35.4255
30285,wiscn7020,4.1004,1.276,5.66286216,41.04477612,0,0,-11.453,16.4244
30286,wiscn7021,2.5218,1.229,8.63668808,64.34689507,0,1.927194861,-112.4436,133.1245
30287,wiscn7022,0.6894,1.046,5.874673629,71.54046997,0,0,-173.3029,403.547
30288,wiscn7023,14.7069,1.035,3.941007282,55.73710299,0.030597883,0,-64.0052,645.7466
30289,wiscn7024,18.6057,1.002,4.010061433,48.95757752,0.048372273,0.116093455,-111.217,667.4901
30290,wiscn7025,4.0527,1.315,5.884965579,55.74061737,0,0,-14.2703,8.7005
30291,wiscn7026,29.0205,1.01,6.134284385,67.58877345,0,1.373856412,-10.1039,15.9639
30292,wiscn7027,2.8638,1.085,4.525455688,48.20867379,0,0,-12.8614,8.0096
30293,wiscn7028,1.6929,1.366,2.870813397,67.94258373,0,0,-172.0675,648.0656
30294,wiscn7029,6.1947,1.052,5.172163301,60.90367572,0,8.629957867,-192.1865,274.9959
24332,wiscn703,918.8154,1.213,4.60639863,0.069056309,12.2845786,24.88142885,-96.8403,35.4034
30295,wiscn7030,2.1906,1.174,4.765817584,64.42070666,0,0.28759244,-9.2901,11.0154
30296,wiscn7031,2.8665,1.097,13.34379906,44.70957614,0,1.25588697,-64.0242,150.0142
30297,wiscn7032,305.6562,1.226,5.249427298,56.5573674,0.105412552,0.14045192,-19.0547,11.8881
30299,wiscn7034,13.2786,1.132,5.022366816,57.75382947,0,7.252270571,-171.8171,241.8667
30300,wiscn7035,0.1566,1,0.574712644,41.37931034,0,0,-249.8218,102.9535
30301,wiscn7036,1447.9074,1.093,5.89214476,60.61956034,0.335781142,1.977391648,-7.6999,7.502
30302,wiscn7037,2.5875,1,8.8,64.06956522,0.347826087,2.12173913,-113.001,116.3425
30303,wiscn7038,2.6694,1.122,5.158462576,52.59608901,0,0,-13.468,14.2478
30304,wiscn7039,1529.8812,1.031,6.518623799,59.61715851,0.369911075,2.020980453,-17.0187,18.2614
24333,wiscn704,29.6244,1.135,3.548426297,23.99137198,3.53019808,28.42386681,-66.7648,19.3553
30305,wiscn7040,8.6355,1.676,4.471078687,61.88639917,0,0.521104742,-10.8945,602.7913
30306,wiscn7041,1.6155,1.271,56.99164345,28.63509749,0,0.111420613,-341.2195,-169.3475
30307,wiscn7042,4.3767,1.095,1.768455686,60.70326959,0,0,-14.3233,11.6567
30308,wiscn7043,22.3776,1.073,3.856981982,48.28265766,0.04021879,0.341859717,-164.2362,621.3381
30309,wiscn7044,74.853,1.423,4.902007936,52.98665384,0.013225923,0.045689552,-13.5886,10.9165
30310,wiscn7045,1406.2023,1.016,5.906952364,61.320864,0.343947667,2.006916075,-7.8771,7.0183
30311,wiscn7046,3.8349,1.15,4.130485801,23.21051396,0.117343347,0.563248064,-290.0763,748.223
30312,wiscn7047,155.2959,1.214,4.9481023,75.02767298,0.060851574,0.272962776,-4.9908,6.0976
30313,wiscn7048,2.8206,1.154,2.584556477,86.66241225,0,0,-5.6761,4.4296
30314,wiscn7049,3.8727,1.219,7.297234488,80.06042296,0,0.395073205,-4.8149,4.3282
24334,wiscn705,0.0153,1,0,0,5.882352941,17.64705882,194,321.7143
30315,wiscn7050,1445.2245,1.221,5.886144333,60.61383543,0.335345823,1.976640999,-7.4807,7.2657
30316,wiscn7051,21.1968,1.249,3.872282609,48.81538723,0.042459239,0.297214674,-150.3962,652.0038
30317,wiscn7052,11.4687,1.065,4.6064506,44.84815193,0,0.337440163,-36.3409,8.9274
30318,wiscn7053,146.799,1.47,4.446692416,46.9646251,0.004291582,0.112807308,-18.1274,13.8207
30319,wiscn7054,3.7323,1.37,4.485170002,71.25632988,0,0.361707258,-6.2443,3.4543
30320,wiscn7055,3.6378,1.065,4.997525977,35.7496289,0.667986145,5.616031667,-273.713,7.2055
30321,wiscn7056,8.8416,1.237,3.796824104,55.7715798,0,0,-8.2403,7.5278
30322,wiscn7057,12.0258,1.283,5.762610388,66.38976201,0.314324203,0,-5.2744,7.3042
30323,wiscn7058,1.1241,1.08,12.08967174,71.01681345,0,0,-7.6389,11.5845
30324,wiscn7059,25.4817,1.1,3.85688553,50.88828453,0.035319465,0.324939074,-168.4778,616.5758
30325,wiscn7060,31.0401,1.242,3.801211981,47.09617559,0.028994752,0.272550668,-213.2821,560.5792
30326,wiscn7061,2.3274,1.058,5.181747873,74.36194896,0,0,-6.1558,9.3255
30327,wiscn7062,1262.2482,1.006,6.000578967,62.04351094,0.354866816,1.793371541,-8.2357,6.9597
30328,wiscn7063,0.8577,1.406,6.820566632,75.55089192,0,0.944386149,0.7817,0.9328
30329,wiscn7064,8.2188,1.066,4.292597459,36.7717915,0.054752519,0,-42.4179,22.8191
30330,wiscn7065,170.4762,1.096,4.983158939,74.62437572,0.066519549,0.3943659,-4.7817,6.0985
30332,wiscn7067,5.3613,1.226,3.374181635,43.56219574,0,0,-26.4291,32.6311
30333,wiscn7068,21.1815,1.055,4.91183344,46.41172721,0.106224772,0.05098789,-28.3697,18.5076
30334,wiscn7069,2.3499,1.098,4.442742244,89.0463424,0,0,-3.9981,7.5184
24336,wiscn707,5.5521,1.19,0.470092397,0,0,67.8229859,-52.0387,18.75
30335,wiscn7070,5.0931,1.219,4.258702951,91.005478,0,0,-3.9366,8.449
30336,wiscn7071,177.1569,1.379,5.042648635,73.98966679,0.064011055,0.421660122,-4.7207,6.0547
30337,wiscn7072,1456.3872,1.526,6.046317902,60.51360517,0.335741759,1.980029761,-8.629,8.1141
30338,wiscn7073,4.2048,1.02,3.082191781,24.22945205,0,0,-406.2568,286.4578
30339,wiscn7074,1254.2643,1.108,6.011579856,62.08978443,0.355331807,1.754414919,-8.2639,7.0015
30340,wiscn7075,0.4338,1.017,2.074688797,73.23651452,0,5.394190871,-0.0021,2.6102
30341,wiscn7076,19.1808,1.043,9.004316817,63.36805556,0,0,-8.7196,1.6769
30342,wiscn7077,8.1261,1.047,5.471259276,52.74116735,0,0.077527965,-15.3577,13.4763
30343,wiscn7078,1.7712,1.295,5.030487805,71.9004065,0,0,-367.1113,18.2995
30344,wiscn7079,3.7422,1.165,5.747955748,52.95815296,0.144300144,0.336700337,-5.113,9.2799
24337,wiscn708,17.1729,1.78,1.865730308,0,0.031444893,39.45285886,-41.2661,69.4691
30345,wiscn7080,2.5308,1.075,5.227596017,52.3826458,0,0,-8.9097,17.809
30346,wiscn7081,896.157,1.744,4.750986713,48.09094835,0.021190483,0.643146234,-19.134,15.4711
30347,wiscn7082,11.007,1.011,5.666394113,49.28863451,0.065412919,0.057236304,-16.4661,13.731
30348,wiscn7083,1.2105,1.085,0.446096654,8.327137546,0,0,-306.6632,907.9908
30349,wiscn7084,1260.7668,1.106,6.00091944,62.04288533,0.354926859,1.780130949,-8.246,6.9729
30350,wiscn7085,3.4641,1.191,5.092231749,57.2616264,0,0.129903871,-4.6919,4.6097
30351,wiscn7086,23.5521,1.008,7.657915855,61.66838626,0,0,-8.8422,2.1566
30352,wiscn7087,306.1539,1.215,5.246185007,56.51775137,0.105241188,0.158449721,-19.2548,12.0215
30353,wiscn7088,3.4182,1.215,4.870984729,70.61611374,0,2.211690363,-63.5679,30.0301
30354,wiscn7089,15.1722,1.057,5.279392573,47.58571598,0.148297544,0.071182821,-25.113,11.7855
30355,wiscn7090,1521.0693,1.027,6.531004209,59.60337902,0.372054054,2.028073277,-17.0591,15.9665
30356,wiscn7091,0.6714,1.525,5.361930295,86.99731903,0,0.402144772,-37.1823,153.3786
30357,wiscn7092,139.2102,1.849,4.861712719,75.73281268,0.040729774,0.181667723,-5.0325,5.9942
30358,wiscn7093,83.8692,1.332,4.938404086,52.50032193,0.011804095,0.040777783,-14.8925,11.944
30359,wiscn7094,1.6965,1.503,7.267904509,61.06100796,0,0,-373.2886,282.399
30360,wiscn7095,3.3264,1.201,3.814935065,79.51839827,0,2.678571429,-206.2394,136.5105
30361,wiscn7096,1254.834,1.118,6.009639522,62.08849139,0.356174602,1.763300963,-8.2598,6.9959
30362,wiscn7097,0.8343,1.084,1.833872708,64.4012945,0,1.186623517,-4.4196,10.3495
30363,wiscn7098,29.943,1.212,4.84220018,43.87135558,0.090171326,0.03606853,-33.9203,19.7075
30364,wiscn7099,2.5695,1.117,4.553415061,57.05779335,0.245183888,27.18038529,-63.4263,67.2095
30365,wiscn7100,0.4905,1.038,5.504587156,61.28440367,0,19.44954128,-283.7596,141.4462
30366,wiscn7101,933.2712,1.258,4.714996027,47.92481542,0.020347783,0.630491973,-18.9803,15.3746
30367,wiscn7102,1519.2594,1.493,6.534460146,59.60027629,0.372497284,2.026461051,-16.8705,15.4185
30368,wiscn7103,4.3317,1.383,1.66216497,54.18657802,0,0,-9.4351,3.7604
30369,wiscn7104,8.676,1.174,4.460580913,86.67012448,0,0,-4.7015,6.1687
30370,wiscn7105,8.0658,1.122,4.217808525,88.20575764,0,0,-4.3543,7.8533
30371,wiscn7106,4.0536,1.07,4.351687389,45.47069272,0,0,-19.9871,24.35
30372,wiscn7107,5.4162,1.086,2.210036557,52.42605517,0,0,-11.6261,18.5311
30373,wiscn7108,36.3546,1.131,3.847106006,44.4100609,0,0.12873199,-13.1507,12.5871
30374,wiscn7109,942.5763,1.396,4.728699417,47.79400882,0.023202366,0.663702238,-20.0781,15.8907
30375,wiscn7110,2.7288,1.05,6.035620053,39.44591029,0.263852243,0,-15.0356,15.8832
30376,wiscn7111,134.2089,1.29,4.914800732,75.98795609,0.031518029,0.180390421,-5.0588,6.1095
30377,wiscn7112,1.485,1.516,0.666666667,40.18181818,0,0,-755.3564,-188.2368
30379,wiscn7114,0.3231,1.63,0,62.11699164,0,24.79108635,84.376,103.5646
30380,wiscn7115,1.863,1.073,3.961352657,51.64251208,0,0,-3.0768,19.2844
30381,wiscn7116,86.958,1.11,4.989650176,52.61229559,0.011384806,0.067273856,-14.6197,12.2582
30382,wiscn7117,0.7317,1.125,0,13.89913899,0,0,-607.3063,94.3647
30383,wiscn7118,244.0521,1.537,5.321035959,58.02949452,1.094520391,16.53913242,-105.3974,115.8006
30384,wiscn7119,22796.8047,1.031,6.054974889,29.23828049,4.245863456,15.93419494,-52.8601,33.8074
24339,wiscn712,15.1362,1.201,5.595195624,0,4.988702581,9.668212629,-270.2477,139.3305
30385,wiscn7120,4.0473,3.044,3.135423616,77.91861241,0,5.737158105,-170.2809,110.3402
30386,wiscn7121,1.6515,1.048,4.250681199,67.62942779,0,0,-6.9488,7.0902
30387,wiscn7122,2.403,1.046,4.419475655,73.8576779,0,0,-4.9281,4.1736
30388,wiscn7123,1.737,1.196,5.958549223,67.61658031,0,1.243523316,-2.4207,6.3352
30389,wiscn7124,23040.8631,1.027,6.047199247,29.54323313,4.212510164,15.94059816,-53.4166,34.5582
30390,wiscn7125,1.4571,1.061,3.829524398,40.51883879,0,0,-8.0964,10.8502
30391,wiscn7126,1.728,1.097,2.447916667,63.02083333,0,0,-8.9615,8.9938
30392,wiscn7127,1256.634,1.791,6.006617679,62.07604601,0.356094137,1.778608569,-8.258,6.99
30393,wiscn7128,8.0154,1.028,5.535593982,78.31798787,0,0.190882551,-6.4092,3.544
30394,wiscn7129,1.9728,1.068,3.78649635,67.0620438,0,0,-4.5858,9.7494
30395,wiscn7130,33.4512,1.486,4.789065863,44.69705123,0.080714593,0.123762376,-32.676,21.1923
30396,wiscn7131,1.4868,1.099,3.329297821,16.40435835,0,0,-396.6943,644.6264
30397,wiscn7132,1.7919,1.303,5.67553993,46.10748368,0,1.858362632,-319.2773,-83.2464
30398,wiscn7133,1.9944,1.03,0,62.36462094,0.225631769,0,-8.38,4.1991
30399,wiscn7134,2.5083,1.367,5.202726947,73.41227126,0,0.645855759,-1.4948,5.7634
30400,wiscn7135,1.1286,1.114,4.066985646,63.79585327,0,0,-8.6085,9.1711
30401,wiscn7136,1512.5778,2.048,6.540893301,59.69099903,0.373488227,2.019823377,-15.1906,14.7919
30402,wiscn7137,0.2943,1,0,13.45565749,0,0,-471.7309,-329
30403,wiscn7138,2.538,1.042,3.475177305,27.19858156,0,0,-423.0805,206.2792
30404,wiscn7139,1376.6949,1.054,5.903007268,61.18564832,0.35112355,2.015283125,-7.8375,6.7953
24341,wiscn714,28.9638,1.071,3.498850289,24.53856193,3.098005096,28.0809148,-66.6503,17.7059
30405,wiscn7140,2.6523,1.025,3.495079742,46.14862572,0.576857822,0.169664065,-17.5015,12.5549
30406,wiscn7141,80.1171,1.04,5.538143542,55.37918871,1.79512239,8.941911277,-120.6178,160.932
30407,wiscn7142,5.8806,1.221,5.065809611,63.2231405,0,1.499846954,-138.1146,281.8369
30408,wiscn7143,30.1923,1.333,4.119593406,43.12755239,0,0.05961785,-13.2557,11.1866
30409,wiscn7144,7.1478,1.071,3.601108033,28.80886427,0,1.170989675,-189.7975,493.6747
30410,wiscn7145,39.5046,1.15,4.567822481,44.59607236,0.070624687,0.141249373,-31.8588,18.9448
30411,wiscn7146,118.4409,1.097,5.896611728,52.92057051,3.028092492,10.17925396,-107.8718,137.5242
30412,wiscn7147,160.263,1.364,4.517886225,46.7776717,0.006177346,0.152187342,-20.4347,13.7682
30413,wiscn7148,6.2721,1.271,24.32199742,62.16099871,0,0.875304922,-87.6348,115.2368
24342,wiscn715,18.5814,1.523,6.984403759,4.073428267,1.58868546,9.740385547,-96.335,70.7388
30415,wiscn7150,4.1805,1.104,4.822389666,78.94510226,0.215285253,0,-5.8377,8.1833
30416,wiscn7151,1250.5995,1.283,4.85752633,49.9178514,0.043251257,0.54866486,-20.0395,15.0607
30417,wiscn7152,2.3994,1.017,2.625656414,37.17179295,0,0.337584396,-31.8728,24.968
30418,wiscn7153,5.4153,1.197,6.897124813,76.83230846,0.116337045,0,-4.6766,4.789
30419,wiscn7154,11.9196,1.314,5.806402899,79.3038357,0,0.203865902,-5.2688,4.1965
30420,wiscn7155,10.1169,1.071,5.239747353,75.68721644,0,0.151232097,-6.1983,4.845
30421,wiscn7156,17.4726,1.169,4.326774493,86.5457917,0,0,-4.6222,6.8604
30422,wiscn7157,16.4349,1.397,7.480422759,41.0601829,10.85920815,13.62466459,-53.8181,25.0971
30423,wiscn7158,0.2826,1.002,0,0,0,0,-55.0064,986.75
30424,wiscn7159,1.5498,1.103,2.322880372,16.2601626,0,0,-389.3467,367.5395
30425,wiscn7160,1464.4719,1.512,6.419529115,60.25924431,0.336715235,1.979607803,-10.2527,8.5072
30426,wiscn7161,1493.0388,1.014,6.484171744,59.68177116,0.375783938,1.977838754,-13.1065,13.2217
30427,wiscn7162,28.2861,1.129,4.260396449,43.86394731,0,0.015908874,-13.3345,9.7388
30428,wiscn7163,2.5731,1.183,3.637635537,52.18607905,0,0,-13.0871,6.6528
30429,wiscn7164,0.0729,1,0,0,0,0,85,1909.8
30430,wiscn7165,5.8428,1.125,7.285890327,65.92729513,0,0,-9.8075,11.3668
30431,wiscn7166,3.375,1.176,6.453333333,50.21333333,0,0,-10.8371,11.245
30432,wiscn7167,42.4962,1.047,4.157312889,58.20026261,3.236054047,9.686983777,-101.1759,161.7836
30433,wiscn7168,2.7234,1.283,6.741573034,59.61665565,0,0,-315.9927,401.6618
30434,wiscn7169,1.6677,1.027,0.485698867,78.35941716,0,0,-8.1182,6.305
24343,wiscn717,16.5366,1,11.61967998,0,10.96114074,16.27299445,-237.5941,131.1148
30435,wiscn7170,2.2068,1.096,4.486133768,66.10929853,0,0,-9.2806,5.2594
30436,wiscn7171,6.5097,1.279,4.437992534,43.73012581,0.110604175,0.248859394,-5.1257,5.8901
30437,wiscn7172,1.89,1.185,5,17.28571429,0.238095238,1.142857143,-221.0076,903.7339
30438,wiscn7173,1507.5216,1.432,6.552383727,59.64642895,0.374740899,2.006359312,-14.6722,14.2039
30439,wiscn7174,1504.2105,1.136,6.554720898,59.71376347,0.375565787,1.991868824,-13.717,13.5853
30440,wiscn7175,14.6358,1.016,4.322961505,56.41372525,0,0,-21.0429,15.4063
30441,wiscn7176,3.771,1.265,6.30071599,56.8973747,0,0,-10.9265,16.4312
30442,wiscn7177,11.2149,1.2,3.579167001,58.32597705,0,0,-24.3169,16.1802
30443,wiscn7178,132.0201,1.127,4.887210357,76.05069228,0.032040576,0.166338308,-5.1138,6.1132
30444,wiscn7179,38.6901,1.136,5.180394985,34.77633813,0.023261765,0.756007351,7.0022,16.6117
30445,wiscn7180,21.7755,1.137,4.443066749,85.07129572,0.041330853,0,-4.8583,7.0919
30446,wiscn7181,3.9987,1.051,2.790907045,71.48323205,0,0,-8.8461,5.9543
30447,wiscn7182,1269.2277,2.256,5.999703599,62.03411728,0.353908129,1.840520814,-8.2136,6.9232
30448,wiscn7183,10.5012,1.112,6.025025711,76.93692149,0.059993144,0,-6.1248,5.3846
30449,wiscn7184,3.9717,1.132,4.985270791,65.89621573,0,0.045320644,-2.8547,7.2648
30451,wiscn7187,1.5552,1.295,3.993055556,18.40277778,0,0,-114.5428,78.743
30453,wiscn7189,1480.9653,1.299,6.48841671,59.9427414,0.378847499,1.975549326,-12.2389,9.6895
24345,wiscn719,16.6293,1.001,11.73891866,0,10.92709855,16.3608811,-237.9214,122.0199
30454,wiscn7190,1.0377,1.131,7.372072853,33.21769297,0.260190807,11.88204683,-103.3105,104.1937
30455,wiscn7191,23161.95,1.058,6.046810826,29.66143265,4.208517418,15.91237007,-53.6881,35.0742
30456,wiscn7192,4.4253,1.125,5.592841163,57.25035591,5.043725849,19.44274964,-173.0901,101.5009
30457,wiscn7194,7.1982,1.089,4.926231558,50.67516879,0,0.025006252,-8.5184,13.9854
30458,wiscn7195,85.6233,1.197,5.542533399,53.7719289,1.780590096,9.445326214,-119.1887,155.7931
30459,wiscn7196,30.8196,1.168,7.589650742,54.60810653,0,0,-10.4008,3.0886
30460,wiscn7197,1.6488,1.094,3.493449782,43.77729258,0,0,-12.1479,21.543
30461,wiscn7198,21.2598,1.175,3.534840403,45.76242486,0,0,-13.1629,10.0999
30462,wiscn7199,1.1295,1.031,4.22310757,40.79681275,0,0,13.8175,40.7327
23823,wiscn72,14.3712,1.235,4.014278557,2.292084168,28.25651303,18.65606212,-115.4444,105.7405
24346,wiscn720,11.9952,1.264,1.358043217,0.345138055,0.382653061,33.7635054,-79.1611,-18.1693
30463,wiscn7200,2.2383,1.176,2.653799759,40.93285082,0,0,-12.2959,7.573
30464,wiscn7201,1.2582,1.233,3.719599428,70.31473534,0,0,0.9163,7.9666
30465,wiscn7202,18.7272,1.03,3.484236832,46.02556709,0,0,-13.1844,7.6621
30466,wiscn7203,201.8907,1.344,4.509568791,46.38891242,0.018723002,0.156470803,-23.0617,14.9561
30467,wiscn7204,94.3785,1.321,4.899632861,52.38640156,0.010489677,0.093453488,-15.469,12.7981
30468,wiscn7205,14.2767,1.023,3.240244594,45.50841581,0,0,-12.8118,6.8509
30469,wiscn7206,113.058,1.751,4.982486865,77.34118771,0.037414424,0.177519503,-5.0694,6.1407
30470,wiscn7207,39.7251,1.154,4.032714833,60.76485648,3.307732391,9.039624822,-102.1649,166.7456
30471,wiscn7208,5.6061,1.111,5.04093755,58.45240006,0,0,-425.4893,214.4846
30472,wiscn7209,4.7979,1.057,3.82667417,57.11873945,0,0,-10.507,6.363
30473,wiscn7210,11.1213,1.297,13.35275552,58.04806992,0.356073481,4.240511451,-64.4931,58.6621
30475,wiscn7212,1271.6955,1.861,6.017147973,62.02675876,0.355202955,1.871910375,-8.1975,6.8923
30476,wiscn7213,0.0198,1.05,13.63636364,27.27272727,0,0,-30.5909,-20.2121
30477,wiscn7214,1366.2621,3.271,5.917254091,61.23549061,0.352948384,2.0104488,-7.8668,6.8114
30478,wiscn7215,14.2371,1.093,3.217649662,45.4832796,0,0,-12.8232,7.237
30479,wiscn7216,100.197,1.214,5.639090991,54.56570556,1.628491871,9.625437887,-116.5495,155.1624
30480,wiscn7217,2.8233,1.069,3.538412496,50.52598024,0,0.669429391,-4.7523,30.8919
30481,wiscn7218,6.6627,1.188,3.147372687,70.95771984,0.067540186,0.486289342,-5.2157,4.5
30482,wiscn7219,4.6521,1.401,5.668407816,59.54730122,0,0,-9.001,9.5761
30483,wiscn7220,1.674,1.091,0.483870968,48.49462366,0,0,-3.5274,17.3083
30484,wiscn7221,4.9437,1.069,4.023302385,52.24831604,0,0,-9.5032,11.1048
30485,wiscn7222,4.7502,1.011,4.281924972,37.77946192,0.151572565,0.28419856,-6.7713,5.8034
30486,wiscn7223,4.3929,1.131,3.626306085,65.76521205,0.32780168,0.24585126,-4.9082,2.9179
30487,wiscn7224,7.065,1.067,8.675159236,75.6433121,1.159235669,0.063694268,-203.7861,200.3154
30488,wiscn7225,7.8723,1.044,4.424374071,64.6393049,0,0.10289242,-392.3522,193.1157
30489,wiscn7226,4.2354,1.256,6.034849129,64.93837654,0,0,-6.6655,5.0714
30490,wiscn7227,8.9415,1.124,7.458480121,67.30749874,0.322093608,6.381479618,-81.4728,211.9827
30491,wiscn7228,1.575,1.061,3.828571429,51.65714286,0,0.228571429,-13.0183,11.4566
30492,wiscn7229,0.018,1,0,20,0,0,-44.65,-41.6667
24347,wiscn723,11.5254,1.352,6.106512572,0,5.708261752,9.542401999,-295.038,121.2135
